,Unnamed: 0,index,Unnamed: 0.1,名字,地址,园区描述,园区画像,办公租房,工业地价,级别荣誉,产业集群,创新载体,区位交通,高新企业,上市企业,生物医药企业,典型企业,工业地价(万/亩起),住房租金(元/月),办公房租(元/平米/天),工业厂房(万元/平米),峰值天然气(元/立方米),峰值水费(元/立方米),峰值电费(元/千瓦时),公共食堂,周边快餐店,人才公寓配套,1公里范围内小区,1公里内酒店数量,5公里内四星级以上酒店数量,距离地铁站,园区附近500米内公交站,3公里内电影院,3公里内商业综合体,高校资源,人才资源,网址,lat,lon,confidence,comprehension
898,898,127,127,吉林临江经济开发区,吉林省白山市临江市站前路9号,,"['中药种植、养殖', '医疗机构', '生物农业', '生物技术研究', '金融服务', '健康管理服务']",-元/m²/天,-万/亩起,[],"['林产品加工', '医药', '新材料']","['金属镁特色工业园区', '冶金铸造及汽车零部件工业园区', '综合加工贸易区']","['距离白山市站：55KM 驾车需要68分钟', '距离江源站：53KM 驾车需要65分钟', '距离长白山机场：137KM 驾车需要152分钟']",-,-,26,"['吉林省一猪一亩现代农业发展有限公司', '吉林宏盛药业有限公司', '吉林呈安特种鞋服有限公司', '吉林省谊美生物科技有限公司', '临江市绿化苗木栽培农民专业合作社', '吉林省德容医药有限公司', '临江市七道沟祥盛林下参种植有限责任公司', '吉林省博爱万家大药房连锁有限公司', '临江市裕农现代农业科技开发有限公司', '临江市天裕农种植农民专业合作社', '临江市康德中药堂', '临江市博爱万家大药房', '临江市弘德中药堂', '临江市正阳药店', '临江市本草堂大药房有限公司']",-,333-633,-,-,-,-,-,-,-,无,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/64fb7e65d1d913b654155b2f72e27c51,41.79979579626567,126.9021902193047,80,100
899,899,128,128,栗雨工业园,湖南省株洲市天元区,,"['健康管理服务', '医疗机构', '手术器械', '中药种植、养殖', '生物农业', '生物技术研究', '保健食品', '中药', '医学研究', '医用软件']",-元/m²/天,-万/亩起,[],"['交通装备', '生物医药和健康食品', '先进制造']",[],"['距离株洲站：8KM 驾车需要30分钟', '距离株洲西站：5KM 驾车需要12分钟', '距离株洲北站：8KM 驾车需要30分钟', '距离株洲南站：17KM 驾车需要29分钟', '距离株洲芦淞机场：5KM 驾车需要21分钟']",4,1,41,"['株洲千金药业股份有限公司', '中车时代电动汽车股份有限公司', '湖南千金卫生用品股份有限公司', '湖南千金协力药业有限公司', '湖南汇加医疗科技有限公司', '湖南汇加医疗管理咨询合伙企业(有限合伙)', '株洲科丽泰生物科技有限公司', '湖南方顺医疗科技有限公司', '湖南千金养生坊健康品股份有限公司', '湖南协加医疗管理咨询合伙企业(有限合伙)', '株洲智荟生物科技有限公司', '株洲中天医疗器械有限公司', '湖南株洲康美尔科技发展有限公司', '湖南楚闵医疗科技有限责任公司', '湖南康健智诚健康管理有限公司']",-,519-819,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/6bdfdb15224c4c81ef0629be562ded52,27.83042638220988,113.07716717662706,20,100
900,900,129,129,中国-马来西亚钦州产业园区,广西钦州市中马钦州产业园区中马大街1号,,"['生物农业', '健康管理服务', '医疗机构', '生物技术研究', '进口代理', '医学研究', '医疗信息服务', '保健食品', '中药种植、养殖', '生物环保']",-元/m²/天,-万/亩起,[],"['装备制造', '生物医药', '新能源']",[],"['距离钦州站：37KM 驾车需要52分钟', '距离钦州东站：32KM 驾车需要40分钟']",1,-,177,"['广西浦晶光学有限公司', '广西鑫德利科技有限责任公司', '广西钦州新康医药有限公司', '广西钦州玫资投资有限公司', '广西钦州祥文进出口贸易有限公司', '广西自贸区港创智睿实业有限公司', '广西自贸区中联供应链管理集团有限公司', '广西自贸区钦州港片区陈武京国际商贸有限责任公司', '广西圣鑫达投资管理有限公司', '广西慈航健康产业发展有限公司', '微盟联创生物医药股份有限公司', '广西鑫泽实业集团有限公司', '广西自贸区秉文医疗器械有限公司', '广西自贸区如日电子商务有限公司', '广西长正能源投资有限公司']",-,400-700,-,-,-,-,-,-,-,有,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/b1ba8eb366229390bb13573102971274,21.769490890093426,108.67412372777665,80,100
901,901,130,130,北京海德润生物医药园,河北省唐山市乐亭县城区工业聚集区,,"['生物技术研究', '生物农业', '医学研究', '保健食品', '生物药', '检验设备、试剂', '医用康复器械', '生物环保', '医药物流']",-元/m²/天,-万/亩起,[],"['中药前处理', '中药提取', '保健品制剂生产', '健康产业']",[],"['距离唐山站：78KM 驾车需要94分钟', '距离唐山北站：104KM 驾车需要95分钟', '距离唐山南站：71KM 驾车需要72分钟', '距离曹妃甸东站：65KM 驾车需要62分钟', '距离唐山三女河机场：74KM 驾车需要85分钟']",-,-,21,"['百德福生物科技有限公司', '唐山祥亭医药物流有限公司', '北京海德润医药集团(乐亭)有限公司', '唐山玛多咖生物技术有限公司', '唐山仟客莱生物科技有限公司', '唐山市祥迪商贸有限公司', '唐山中清本草生物科技有限公司', '乐亭中科国发生物工程技术有限公司', '艾苜(唐山)生物科技有限公司', '北京洗得宝生物科技(乐亭)有限公司', '乐亭中肽生物科技有限公司', '唐山嘉安医疗器械有限公司', '乐亭赛迪人工智能科技有限公司', '乐亭硒普生物科技有限公司', '河北昂盾生物科技有限公司']",-,477-777,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/d5bb4ebdea94f13ad61baf0bf6cce737,39.32116621324567,119.08065688559293,50,100
902,902,131,131,茂名高新技术产业开发区,广东省茂名市,,"['健康管理服务', '生物技术研究', '生物农业', '医疗机构', '金融服务', '医疗信息服务', '中药', '医药电商', '中药种植、养殖', '医学研究']",-元/m²/天,-万/亩起,[],"['石化', '新材料', '新能源', '新一代信息技术', '生物医药', '绿色建设食品', '高端装备', '现代服务业']",[],['距离茂名站，茂名西站：8KM 驾车需要20分钟'],1,-,45,"['广东恒福医药有限公司', '广东绿银生物科技有限公司', '茂名大参林药业有限公司', '中微(茂名)健康产业发展有限公司', '广东问暖生物科技有限公司', '广东曜禾生物技术产业园投资有限公司', '广东春沣医疗器械有限公司', '广东友来药业投资有限公司', '茂名市消毒用品厂有限公司', '广东格兴生物科技有限公司', '茂名市邦特生物科技有限公司', '广东绿恒制药有限公司', '广东南星动物保健有限公司', '森力医疗科技(茂名)有限公司', '茂名市联海农业发展有限公司']",-,431-731,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/358aea67e0e980e764b76d4ec089083e,21.666082050022908,110.92049652097953,20,100
903,903,132,132,贵港国家生态工业示范园区,广西壮族自治区贵港市港北区狮岭路569号,,"['生物技术研究', '生物环保', '生物农业', '保健食品', '进口代理']",-元/m²/天,-万/亩起,[],"['电子信息', '新能源', '生物制药']",[],['距离贵港火车站：5KM 驾车需要16分钟'],1,-,23,"['广西贵港市奥柏尔光电技术有限公司', '广西华盖生物工程有限公司', '广西博生生物科技有限公司', '广西贵港市天眼诺生物科技有限公司', '贵港国健生物科技有限公司', '广西百龄堂药业有限公司', '广西贵港柳药药业有限公司', '广西国文医疗器械有限公司', '广西元食动物保健食品有限公司', '贵港市百龄堂药业连锁有限责任公司', '贵港市飞创医疗器械有限公司', '广西伟东科技有限公司', '广西特美惠生物技术有限公司', '广西赛曼生物医药科技有限公司', '贵港市冠峰医疗器械有限公司']",-,482-782,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/6e79388efebd1bf34f38ec939602b06f,23.0916731776261,109.54699958350156,80,99
904,904,133,133,江苏泰州港经济开发区,江苏省泰州市高港区刁铺街道环溪路58号,,"['生物技术研究', '生物农业', '生物药', '健康管理服务', '医疗信息服务']",-元/m²/天,-万/亩起,[],"['农副食品加工', '医药', '装备制造']",[],"['距离泰州站：31KM 驾车需要34分钟', '距离姜堰站：44KM 驾车需要53分钟', '距离扬州泰州国际机场：45KM 驾车需要55分钟']",-,-,30,"['泰州润缘国俊生物科技有限公司', '江苏中港智慧医疗科技有限公司', '江苏泽宇泰医疗器械有限公司', '泰州肽源生物科技有限公司', '江苏御禾生物科技有限公司', '江苏达洲贸易有限公司', '江苏丰百利医疗器械有限公司', '江苏凌迈医疗器械有限公司', '江苏君泰医疗科技有限公司', '江苏京泰全医疗科技有限公司', '泰州市五丰医疗科技有限公司', '江苏本时医疗器械有限公司', '江苏期许医疗器械有限公司', '江苏贵龙医疗器械有限公司', '江苏优洁医疗卫生用品有限公司']",-,432-732,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/2e10e67d724d0b87f80540ac28b4ab99,32.34461242225434,119.87495094389129,80,100
905,905,134,134,临沂综合保税区,山东省临沂市临工路100号,,"['生物农业', '生物技术研究', '健康管理服务', '医学研究', '进口代理', '中药种植、养殖', '医疗机构', '体外诊断试剂', '检验设备、试剂', '保健食品']",-元/m²/天,-万/亩起,[],"['生物医药', '先进装备制造', '环保', '新材料']",[],"['距离临沂站，临沂北站，临沂东站：21KM 驾车需要32分钟', '距离临沂机场：14KM 驾车需要37分钟', '距离费县通用机场：63KM 驾车需要135分钟']",-,-,232,"['临沂信邦生物科技有限公司', '山东欧航实业有限公司', '山东倾洪生物科技有限公司', '临沂福瑞祥健康养生产业有限公司', '山东广顺医疗科技有限公司', '临沂慈氏圣果生物科技股份有限公司', '临沂昱腾进出口有限公司', '中燃(山东)国际贸易有限公司', '山东铄恩商贸有限公司', '临沂新磊达国际贸易有限公司', '山东皓泽久润生物科技有限公司', '山东捷华新型建材有限公司', '山东耿泰商贸有限公司', '临沂搜特实业有限公司', '山东凯洋医疗科技有限公司']",-,317-617,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/de56fed25b2ad2dc93a5af2349193028,34.997653617146334,118.5042448461979,80,100
906,906,135,135,下原镇医疗器械产业园,江苏省南通市如皋市下原镇医疗器械产业园,,"['医学研究', '健康管理服务', '手术室及医患用品', '治疗设备', '医疗机构', '金融服务', '手术器械']",-元/m²/天,-万/亩起,[],['医疗器械'],[],"['距离如皋站：22KM 驾车需要38分钟', '距离白蒲站：11KM 驾车需要17分钟', '距离如皋磨头机场：13KM 驾车需要20分钟']",-,-,102,"['龙智江苏医疗器械有限公司', '南通庆龙医疗器械有限公司', '南通市瑞灵医疗器械有限公司', '南通怀康医疗耗材有限公司', '江苏天佑医用科技有限公司', '南通凌鑫医疗器械有限公司', '江苏消立康医用科技有限公司', '江苏嘉泰医疗科技有限公司', '江苏正益医疗投资管理有限公司', '南通市裕驾医疗设备有限公司', '南通景祐和医疗器械有限公司', '江苏凯丽康商贸有限公司', '南通洱格医疗器械有限公司', '木森微创医疗科技(江苏)有限公司', '江苏万吉医疗器械有限公司']",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/9d5881eff5a71bbae1a33e1c8133547c,32.22770297266806,120.64025481872571,50,100
907,907,136,136,项城市产业集聚区,河南省周口市项城市东方大道与经三路交叉路口北侧,,"['生物农业', '健康管理服务', '化药', '中药', '医疗机构', '医用耗材', '保健食品', '生物技术研究', '中药种植、养殖']",-元/m²/天,-万/亩起,[],"['食品', '医药']",[],"['距离周口站：43KM 驾车需要62分钟', '距离周口东站：44KM 驾车需要67分钟', '距离周口西华通用机场：60KM 驾车需要68分钟']",2,-,114,"['周口庄吉服装有限公司', '乐普药业科技有限公司', '北京九鼎君健东肽生物科技项城有限公司', '东方丝路医纺科技股份有限公司', '项城市松鑫服装有限公司', '周口红旗生物科技有限公司', '上海六合堂生物科技项城制药有限公司', '项城市圣书缘服饰有限公司', '河南金泽兰纺织科技股份有限公司', '河南玖康医疗健康发展有限公司', '河南方道医药有限公司', '河南情真生物科技有限公司', '河南润宇医药连锁有限公司', '项城市惟思商贸有限公司', '河南叶医堂健康产业有限公司']",-,258-558,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/6e7311e4bcebf3c9f38cf57a9c65b044,33.44242884722302,114.9329212539805,30,100
908,908,137,137,“千人计划”德清产业园,浙江省湖州市德清县长虹东街926号,,"['医学研究', '生物技术研究', '生物农业', '生物环保', '生物制造', '医疗机构', '化药', '进口代理', '保健食品']",-元/m²/天,-万/亩起,[],"['健康', '通航智造', '地理信息']",[],"['距离湖州站：45KM 驾车需要50分钟', '距离德清站：4KM 驾车需要8分钟', '距离长兴站：76KM 驾车需要66分钟']",-,-,52,"['浙江耀飞生物科技有限公司', '浙江德凡中药饮品有限公司', '浙江我武踏歌药业有限公司', '浙江德凡医药有限公司', '浙江我武天然药物有限公司', '浙江火蝾螈医药科技有限公司', '浙江奭诺生物技术有限公司', '浙江维迪生物科技有限公司', '湖州德翱生物科技有限公司', '浙江养芝康生物科技有限公司', '浙江哲安生物科技有限公司', '浙江博玥生物科技有限公司', '浙江诺旗生物技术有限公司', '浙江华智生物科技有限公司', '浙江耀屹生物科技有限公司']",-,670-970,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/72b7bc3268505abc01b043e778f00fe3,30.553685398238596,120.01981290732745,80,100
909,909,138,138,城西工业园,四川省泸州市泸县中小企业创业园区内,,"['医学研究', '生物技术研究', '生物农业', '中药种植、养殖', '健康管理服务', '保健食品', '化药', '药用辅料', '医药物流', '医用耗材']",-元/m²/天,-万/亩起,[],"['机械加工业', '医药', '电子', '纺织·服装']",[],"['距离泸州站：37KM 驾车需要42分钟', '距离泸州港站：42KM 驾车需要51分钟', '距离泸州云龙机场：42KM 驾车需要51分钟']",3,-,63,"['四川阿斯特医疗器械有限公司', '四川科瑞德凯华制药有限公司', '四川西蜀九锦现代中药有限公司', '泸州锦云堂中药材种植有限公司', '奥泰(泸州)医疗技术服务有限公司', '四川杏林医疗器械有限公司', '四川蜀医扶阳生物科技有限公司', '四川景宏医疗器械有限公司', '四川众鼎中药发展有限公司', '四川恒兴医药有限公司', '国药集团四川省川南医疗器械有限公司', '四川雷佑医疗器械有限公司', '四川鹭燕容汇医药有限公司', '四川润森医药贸易有限公司', '四川三耳乾通生物医药技术有限公司']",-,354-654,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/29a2ba8acb65bb59074eddcc399c9a20,29.154490399527447,105.37827489365897,20,100
910,910,139,139,湖北英山经济开发区,湖北省黄冈市英山县红山镇干臣大道屏峰还建小区附近,,"['生物农业', '中药种植、养殖', '健康管理服务', '保健食品', '中药', '金融服务']",-元/m²/天,-万/亩起,[],"['农副产品加工', '中医药', '汽车配件']",[],"['距离黄冈东站：92KM 驾车需要68分钟', '距离黄州站：86KM 驾车需要62分钟', '距离黄梅南站：169KM 驾车需要141分钟', '距离顺丰国际机场：1146KM 驾车需要838分钟']",1,-,25,"['湖北宏图中药材科技有限公司', '湖北辰美中药有限公司', '大别山毕昇康养(英山)有限责任公司', '湖北金骉药业股份有限公司', '云泉居置业英山有限公司', '湖北恒科现代农业开发有限公司', '湖北一泰生物科技有限公司', '湖北深茂医药科技开发有限公司', '碧泉园置业英山有限公司', '英山县道地中药材科技有限公司', '湖北建华科技有限公司', '湖北丰合医疗器械有限公司', '湖北净宇微藻生物制品有限公司', '湖北华龙西科生物科技有限公司', '湖北同泽商贸有限公司']",-,463-763,-,-,-,-,-,-,-,无,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/754901f42ce312802f9437ebedd2eec6,30.759202195427097,115.63936269649753,70,57
911,911,140,140,湖北秦巴武当中医药产业园,湖北省十堰市张湾区,,"['生物农业', '生物技术研究', '中药种植、养殖', '治疗设备', '医用耗材', '进口代理', '保健食品']",-元/m²/天,-万/亩起,[],"['中药', '保健品']",[],"['距离十堰站：7KM 驾车需要18分钟', '距离武当山站：37KM 驾车需要43分钟', '距离十堰东站：5KM 驾车需要13分钟', '距离十堰武当山机场：19KM 驾车需要36分钟']",-,-,19,"['湖北博善药业有限公司', '康缘爱电子有限公司', '国药控股十堰有限公司', '洁利佳健康产业(湖北)有限公司', '十堰市宏康医药有限责任公司', '海王十堰医药有限公司', '李澳生物科技(湖北)有限公司', '十堰市楚心生态农业有限公司', '湖北秦巴中医药产业园有限公司', '十堰爱格丽生物科技有限公司', '十堰绿土地生物科技有限公司', '十堰市武当源生物医药有限公司', '十堰市宏康医药产业园有限公司', '天之健贸易(湖北)有限公司', '十堰市宏康医药商场连锁有限公司']",-,359-659,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/9d79e7418fc4b7edb97f8b0f55a3a57d,32.654242707494596,110.76366333144776,20,100
912,912,141,141,乐山高新技术产业开发区,四川省乐山市高新区乐高大道6号,乐山高新区2012年8月经国务院批准升格为国家高新区，总部区规划面积78平方公里，重点培育本土企业总部，引进大企业、大集团、科研院所区域总部、功能总部和高新技术产业总部，大力发展研发、孵化、营销、软件与信息服务等现代服务业总部,[],-元/m²/天,-万/亩起,[],"['新能源装备', '电子信息', '生物医药']","['电子工业园', '医药工业园', '新材料工业园', '科技孵化园', '科技创业园']","['距离乐山站：14KM 驾车需要19分钟', '距离乐山北站：39KM 驾车需要43分钟', '距离乐山南站：31KM 驾车需要35分钟', '距离峨眉站：26KM 驾车需要33分钟', '距离峨眉山站：31KM 驾车需要35分钟', '距离犍为站：72KM 驾车需要65分钟', '距离乐山机场：31KM 驾车需要35分钟', '距离成都双流国际机场：129KM 驾车需要114分钟']",-,-,-,"['四川大冢制药有限公司', '四川峨嵋山药业有限公司', '四川吉晟生物医药有限公司', '乐山卓鑫科技有限公司', '四川海棠医药有限公司', '佑华制药(乐山)有限公司', '乐山乐高健康产业有限公司', '四川海棠鸿瑞投资有限公司', '方园春健康科技有限公司', '乐山市医药有限公司', '国药控股(乐山)川药医药有限公司', '乐山大冢科技有限公司', '四川峨嵋山道地药材有限公司', '四川省华诚医药贸易有限公司', '乐山科伦医药贸易有限公司']",-,703-1003,-,-,-,-,-,-,-,无,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/faf45e50d704936b5a31ac8f61ca9b9f,29.54237088190172,103.72352939611933,80,100
913,913,142,142,松原经济技术开发区,吉林省松原市青年大街4089号,,"['健康管理服务', '生物农业', '生物技术研究', '医疗机构', '医学研究', '中药种植、养殖', '生物环保', '治疗设备', '金融服务', '生物能源']",-元/m²/天,-万/亩起,[],"['农产品加工', '装备制造', '生物医药']",[],"['距离松原站：4KM 驾车需要16分钟', '距离松原北站：25KM 驾车需要52分钟', '距离松原查干湖机场：6KM 驾车需要15分钟']",1,-,264,"['吉林和元生物工程股份有限公司', '吉林百年汉克制药有限公司', '利晟生物精炼科技有限公司', '德源生物工程科技(吉林)有限公司', '吉林嘉奥生物科技有限公司', '吉林省东北亚两江北斗科技小镇有限公司', '兵赢天下实业吉林集团有限公司', '中北斗精准医疗产业发展有限公司', '吉林奥谷生物科技有限公司', '松原经济技术开发区仁益堂医院', '象道国际健康管理有限公司', '吉林省华侨北斗健康产业园管理有限公司', '吉林省通华天达生物医药科技有限公司', '本然农业生物科技股份有限公司', '松原金禾生物能源有限公司']",-,408-708,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/409312974eedb2030cb30e98fcd9f4e9,45.141417783389194,124.79959054254317,80,100
914,914,143,143,中国归谷嘉善科技园,浙江省嘉兴市嘉善县世纪大道,,"['生物技术研究', '医学研究', '医用诊察和监护器械', '健康管理服务', '治疗设备', '手术器械', '输液器械', '手术室及医患用品', '保健食品', '体外诊断试剂']",-元/m²/天,-万/亩起,[],['医疗装备和器械'],[],"['距离嘉兴站：20KM 驾车需要45分钟', '距离嘉兴南站：22KM 驾车需要47分钟', '距离嘉兴机场：46KM 驾车需要57分钟']",1,-,35,"['浙江蓝怡医药有限公司', '浙江莱森生物科技有限责任公司', '浙江乾合畅脉医疗科技有限公司', '浙江汉禾医疗器械有限公司', '浙江宜葆生物科技有限公司', '浙江新全益健康科技有限公司', '嘉兴玖盛实业有限公司', '嘉兴福宁医疗器械有限公司', '浙江汇腾谊泰生物科技有限公司', '浙江安久生物科技有限公司', '浙江深博医疗技术有限公司', '元黄道健康产业(嘉兴)有限公司', '浙江知信精密仪器设备有限公司', '鼎锆医疗科技(嘉兴)有限公司', '浙江易一达医疗科技有限公司']",-,600-900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/6984c78e128778f1a04998769a06e91f,30.82210561859192,120.91690240753891,30,100
915,915,144,144,乌当医药食品新型化工业园,贵州省贵阳市乌当新区,,"['健康管理服务', '医药包材']",-元/m²/天,-万/亩起,[],"['现代医药', '特色食品', '电子信息', '先进制造', '新材料等']",[],"['距离贵阳站：17KM 驾车需要43分钟', '距离贵阳北站：7KM 驾车需要14分钟', '距离贵阳东站：25KM 驾车需要33分钟', '距离贵阳龙洞堡国际机场：25KM 驾车需要47分钟']",-,-,5,"['贵州瑞龙集团塑料包装有限公司', '贵州海百合健康管理有限公司', '贵州盛峰药用包装有限公司', '贵州鸿申医药销售有限公司', '贵州盛翔康复护理服务有限公司']",-,506-806,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/1498c78212f0a91bf893a18329463880,26.634302789140268,106.74717623522633,20,100
916,916,145,145,喀喇沁经济开发区,内蒙古自治区赤峰市松山区穆家营子镇,,"['健康管理服务', '医疗机构', '中药种植、养殖', '保健食品', '治疗设备', '医用耗材', '手术器械', '医药物流', '医药电商', '生物技术研究']",-元/m²/天,-万/亩起,[],"['商贸物流', '医药健康', '建材']",[],"['距离赤峰站：5KM 驾车需要23分钟', '距离赤峰玉龙机场：17KM 驾车需要39分钟']",-,-,64,"['内蒙古蒙东医药现代物流有限公司', '赤峰人川大药房连锁有限公司', '赤峰人川医药有限公司', '内蒙古领跑医药有限公司', '赤峰美年大健康健康管理有限公司', '内蒙古华源立洪医药有限公司', '赤峰康健药业有限责任公司', '赤峰民生医药有限责任公司', '赤峰龙虎堂中药材有限公司', '内蒙古鹏跃万家商贸有限公司', '赤峰正本医药有限公司', '赤峰瑞驰恩医疗器械有限公司', '赤峰泽全医药有限责任公司', '赤峰市蕴荣商贸有限公司', '内蒙古派温特商贸有限责任公司']",-,569-869,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/e7ee0430517be57dc36863f4b2242394,42.28634697228995,118.9144225985019,25,100
917,917,146,146,河南新乡经济开发区,河南省新乡市红旗区新长北路1号,,"['化药', '生物农业']",-元/m²/天,-万/亩起,[],"['化工', '医药', '机械']",[],"['距离新乡站：18KM 驾车需要39分钟', '距离新乡东站：26KM 驾车需要42分钟']",2,-,7,"['中纺院绿色纤维股份公司', '新乡双鹭药业有限公司', '河南全域医疗设备有限公司', '新乡市泰美生物科技有限公司', '新乡市康盾实业有限公司', '新乡经投商贸有限公司', '延津县康津医药有限公司仁和堂九十八部']",-,397-697,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,['河南师范大学新联学院(新乡校区)'],[],https://www.yaoxuanzhi.com/parkdetail/c1ae03481a3465cd9f2086bee17f94f2,35.30437722160241,113.8690397165941,20,100
918,918,147,147,赛百诺基因治疗园,广东省深圳市南山区科技园科技中一路19号,,"['健康管理服务', '疾病精准治疗', '生物技术研究', '医学研究', '医疗信息服务', '医疗机构', '生物药', '金融服务', '生物制造', '生物环保']",-元/m²/天,-万/亩起,[],['生物医药'],[],[],2,-,36,"['赛诺生(深圳)基因产业发展有限公司', '深圳市赛百诺基因技术有限公司', '深圳市聚美医疗信息技术有限公司', '今又生细胞基因工程(深圳)有限公司', '赛佰乐(深圳)基因生命健康产品有限公司', '深圳市康雅图健康管理科技有限公司', '众又生(广东)健康医疗发展有限公司', '赛诺美(深圳)生物科技有限公司', '佰川(深圳)生物医疗产业发展有限公司', '深圳纳晶生物科技有限公司', '赛诺(深圳)生物医药研究有限公司', '深圳奥赛诺生物科技有限公司', '深圳市基正科技合伙企业(有限合伙)', '武哥养车汽车服务(深圳)有限公司', '深圳市赛百诺生物医药投资有限公司']",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/c3f62e790c49d68cdfe32f0630c7f1ec,22.551991506694648,113.93135252443855,80,100
919,919,148,148,钦州港经济技术开发区,广西钦州港经济技术开发区新行政信息中心口岸联检大楼(大榄坪二号路北段西侧),,"['医疗机构', '进口代理', '健康管理服务', '生物农业', '生物技术研究', '中药种植、养殖']",-元/m²/天,-万/亩起,[],"['港航物流', '国际贸易', '绿色化工', '新能源汽车', '生物医药', '装备制造', '电子信息', '装备制造', '大数据', '新经济']",[],"['距离钦州站：35KM 驾车需要55分钟', '距离钦州东站：36KM 驾车需要45分钟']",-,-,25,"['广西自贸区神锋国际贸易有限公司', '广西自贸区美健医药科技有限责任公司', '广西自贸区鑫特贸易有限公司', '广西自贸区鑫志物资回收有限公司', '广西自贸区钦州港片区赞隆生物技术有限公司', '广西钦州威俊文化传媒有限公司', '广西自贸区海港口腔门诊有限公司', '广西自贸区纳展进出口贸易有限公司', '广西自贸区海洋技术开拓水产养殖有限公司', '广西自贸区时珍拓锐医药科技有限公司', '广西自贸区莱盛进出口贸易有限公司', '广西滨海视光眼镜贸易有限责任公司', '广西中油能投石化有限公司', '钦州港经济开发区残疾人服务社', '钦州市钦州港锦康兽药经营部']",-,400-700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/0e57b768068a5ba63a0a7f24f66201cc,21.6873702677262,108.64461156575945,50,0
920,920,149,149,芜湖海通医药物流产业园,安徽省芜湖市鸠江区千岛湖路芜湖高新技术产业开发区,,"['医学研究', '医疗机构', '医药物流', '进口代理', '健康管理服务', '中药', '保健食品', '医药电商', '中药种植、养殖', '生物技术研究']",-元/m²/天,-万/亩起,[],"['建设医药', '医疗器械', '保健品及其他医疗健康用品成品的仓储', '销售', '药品研发', '物流配送']",[],"['距离芜湖站：13KM 驾车需要26分钟', '距离芜湖南站：25KM 驾车需要39分钟', '距离繁昌西站：74KM 驾车需要83分钟', '距离湾沚南站：46KM 驾车需要55分钟', '距离南陵站：89KM 驾车需要94分钟', '距离芜湖宣州机场：16KM 驾车需要34分钟', '距离安徽芜湖湾里军用机场：11KM 驾车需要27分钟']",1,-,46,"['芜湖绿叶制药有限公司', '芜湖市诺康生物科技有限公司', '芜湖汇济药业科技(集团)有限公司', '芜湖汇济医药物流有限公司', '芜湖振龙齐欣药业有限公司', '安徽相约健康药业贸易集团有限公司', '安徽老百姓大药房有限公司', '芜湖仁博医药贸易有限公司', '芜湖海通医药物流有限公司', '芜湖海通康鸿医药贸易有限公司', '芜湖海通方舟医药贸易有限公司', '安徽华敏医药有限公司', '芜湖百姓缘大药房连锁有限公司', '芜湖市诺康生物科技医疗有限责任公司', '安徽世盛药业贸易有限公司']",-,408-708,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/4875e9a38e5bb964023d8440401ec005,31.462781905273765,118.39554470476833,30,15
